row_number,id,year,age,race,sex,education,party_id,religious_activity,ab_any,ab_defect,ab_no_more,ab_health,ab_poor,ab_rape,ab_single,hispanic
59440,2384,2014,23,White,Female,17,Strong Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59441,2385,2014,26,White,Female,12,"Ind,Near Dem",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59442,2386,2014,30,White,Female,12,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59443,2387,2014,28,White,Male,13,"Ind,Near Dem",2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
59446,2390,2014,38,White,Female,16,Independent,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59447,2391,2014,27,White,Female,12,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59448,2392,2014,54,White,Female,16,Strong Republican,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59450,2394,2014,38,White,Female,17,Strong Republican,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59453,2397,2014,49,White,Male,14,Strong Democrat,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59454,2398,2014,28,White,Male,12,"Ind,Near Dem",1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59455,2399,2014,40,White,Female,14,Not Str Democrat,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59456,2400,2014,20,White,Male,12,"Ind,Near Rep",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59461,2405,2014,38,White,Male,18,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59462,2406,2014,47,White,Female,12,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59463,2407,2014,55,White,Male,16,Not Str Republican,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59465,2409,2014,69,White,Female,12,Not Str Democrat,5,FALSE,TRUE,FALSE,TRUE,NA,TRUE,NA,FALSE
59467,2411,2014,39,White,Female,16,Independent,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59469,2413,2014,58,White,Female,14,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59470,2414,2014,64,White,Male,13,Strong Republican,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
59471,2415,2014,58,White,Male,16,"Ind,Near Dem",7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59472,2416,2014,26,White,Male,13,Not Str Democrat,1,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE
59473,2417,2014,51,White,Male,14,Strong Republican,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59474,2418,2014,51,White,Female,12,Not Str Republican,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59475,2419,2014,57,White,Female,9,Strong Democrat,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59476,2420,2014,31,White,Female,11,Strong Republican,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59479,2423,2014,27,White,Female,12,Not Str Democrat,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59481,2425,2014,58,White,Female,12,Not Str Democrat,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59482,2426,2014,31,White,Male,16,Not Str Republican,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59483,2427,2014,39,White,Male,12,Strong Republican,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
59485,2429,2014,79,White,Female,12,"Ind,Near Dem",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59486,2430,2014,53,White,Male,10,Not Str Democrat,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59488,2432,2014,69,White,Male,14,Strong Republican,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59490,2434,2014,87,White,Female,9,Strong Democrat,2,FALSE,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59491,2435,2014,45,White,Female,19,Independent,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59492,2436,2014,81,White,Male,12,Not Str Republican,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59494,2438,2014,72,White,Female,9,Not Str Democrat,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59495,2439,2014,29,White,Female,16,Strong Democrat,4,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
59496,2440,2014,48,White,Female,12,Strong Republican,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59497,2441,2014,35,White,Male,11,Independent,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59498,2442,2014,23,Other,Male,0,Independent,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59500,2444,2014,57,Black,Female,10,Not Str Democrat,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59501,2445,2014,70,Black,Female,11,Strong Democrat,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59504,2448,2014,38,Other,Female,11,Independent,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59505,2449,2014,56,Black,Female,12,Strong Democrat,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59508,2452,2014,62,Black,Female,8,Strong Democrat,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59511,2455,2014,62,Black,Female,12,Strong Democrat,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59512,2456,2014,52,Black,Female,12,Not Str Democrat,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59514,2458,2014,84,White,Male,14,Not Str Democrat,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
59515,2459,2014,26,Black,Female,13,"Ind,Near Dem",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59516,2460,2014,71,White,Male,14,Not Str Republican,5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59518,2462,2014,74,White,Male,12,Strong Republican,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59519,2463,2014,50,White,Female,12,Independent,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59520,2464,2014,40,Black,Male,16,Independent,10,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59521,2465,2014,66,White,Female,12,"Ind,Near Rep",5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59523,2467,2014,61,White,Female,16,Strong Republican,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59525,2469,2014,20,Black,Male,12,Independent,1,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE
59526,2470,2014,40,White,Female,14,Not Str Republican,5,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
59527,2471,2014,56,White,Male,12,Strong Republican,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59531,2475,2014,34,Other,Male,9,Independent,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
59532,2476,2014,35,Other,Female,0,Independent,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59533,2477,2014,65,Black,Female,18,Strong Democrat,7,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59535,2479,2014,38,White,Female,16,Not Str Republican,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59537,2481,2014,64,Black,Male,12,Strong Democrat,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59539,2483,2014,37,Black,Female,18,Strong Democrat,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59540,2484,2014,28,Black,Female,9,"Ind,Near Dem",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59542,2486,2014,48,White,Female,12,Not Str Democrat,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59543,2487,2014,53,White,Female,13,Strong Republican,8,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59548,2492,2014,29,Black,Male,11,Strong Democrat,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
59551,2495,2014,46,Black,Female,11,Strong Democrat,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
59552,2496,2014,83,White,Female,11,Strong Democrat,8,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE
59553,2497,2014,25,White,Female,14,"Ind,Near Rep",4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59556,2500,2014,43,White,Female,12,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
59560,2504,2014,43,White,Male,12,Independent,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59562,2506,2014,79,White,Female,12,NA,8,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
59563,2507,2014,35,White,Female,12,Independent,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59565,2509,2014,67,White,Female,14,"Ind,Near Rep",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59566,2510,2014,88,White,Female,12,"Ind,Near Dem",1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59567,2511,2014,54,White,Female,11,Not Str Republican,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
59568,2512,2014,22,White,Male,10,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59569,2513,2014,41,White,Female,14,Independent,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59571,2515,2014,46,White,Male,12,Strong Democrat,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
59574,2518,2014,54,White,Female,12,Independent,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59575,2519,2014,34,White,Female,14,"Ind,Near Dem",3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59577,2521,2014,36,White,Female,12,Independent,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59578,2522,2014,65,White,Male,16,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59579,2523,2014,48,White,Female,16,Strong Democrat,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59581,2525,2014,30,White,Male,14,"Ind,Near Dem",1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59582,2526,2014,48,White,Female,18,Not Str Republican,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59583,2527,2014,49,White,Female,12,"Ind,Near Rep",3,FALSE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE
59584,2528,2014,54,White,Male,16,"Ind,Near Dem",5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59585,2529,2014,49,White,Male,16,Not Str Republican,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59590,2534,2014,54,White,Male,12,"Ind,Near Rep",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59591,2535,2014,62,White,Male,12,"Ind,Near Rep",1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
59594,2538,2014,75,White,Female,14,Strong Republican,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59595,2539,2014,89,White,Female,14,Not Str Republican,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59596,2540,2014,56,White,Male,12,Independent,1,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
59597,2541,2014,24,White,Male,14,"Ind,Near Dem",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59598,2542,2014,27,White,Male,13,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59599,2543,2014,71,White,Female,12,"Ind,Near Rep",8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
59600,1,2016,47,White,Male,16,Independent,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59602,3,2016,72,White,Male,16,Not Str Republican,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59603,4,2016,43,White,Female,12,Not Str Republican,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59604,5,2016,55,White,Female,18,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59606,7,2016,50,White,Male,14,Not Str Republican,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59607,8,2016,23,Other,Female,11,"Ind,Near Dem",2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
59608,9,2016,45,Black,Male,12,Strong Democrat,2,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
59609,10,2016,71,White,Male,14,Strong Republican,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59611,12,2016,86,White,Female,12,Strong Republican,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59613,14,2016,60,Black,Female,NA,Strong Democrat,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59615,16,2016,33,White,Female,13,Independent,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59616,17,2016,56,White,Male,13,NA,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
59619,20,2016,43,Black,Male,13,Strong Democrat,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59623,24,2016,37,White,Female,12,Independent,3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59624,25,2016,25,White,Female,15,"Ind,Near Rep",4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
59629,30,2016,75,White,Female,12,"Ind,Near Rep",3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
59631,32,2016,68,White,Female,12,Independent,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59632,33,2016,55,White,Male,12,"Ind,Near Rep",1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
59634,35,2016,58,White,Female,12,Strong Democrat,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59637,38,2016,43,White,Female,16,Independent,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59638,39,2016,58,White,Female,16,Strong Republican,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59640,41,2016,40,White,Female,12,"Ind,Near Dem",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59641,42,2016,44,Other,Female,12,Strong Democrat,1,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE
59643,44,2016,36,White,Female,20,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59645,46,2016,28,White,Male,15,Strong Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59647,48,2016,33,Other,Male,16,"Ind,Near Dem",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59648,49,2016,23,White,Male,17,Independent,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59651,52,2016,70,White,Female,12,Strong Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59653,54,2016,41,White,Male,19,"Ind,Near Rep",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59654,55,2016,53,White,Female,16,Strong Republican,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59658,59,2016,59,White,Female,20,Strong Democrat,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59659,60,2016,35,White,Female,10,Strong Democrat,1,FALSE,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
59662,63,2016,51,Black,Female,12,Independent,7,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE
59664,65,2016,27,Other,Female,11,Not Str Democrat,1,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE
59665,66,2016,30,Other,Male,10,Strong Democrat,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
59667,68,2016,39,Black,Female,10,Not Str Democrat,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59668,69,2016,60,Black,Female,11,Strong Democrat,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59669,70,2016,74,Other,Female,6,Not Str Democrat,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
59670,71,2016,74,Black,Female,10,Not Str Democrat,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59671,72,2016,57,Black,Female,14,Strong Democrat,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59674,75,2016,35,Black,Female,18,"Ind,Near Dem",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59676,77,2016,36,White,Female,20,Not Str Democrat,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59677,78,2016,37,Black,Female,18,Strong Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59678,79,2016,78,White,Female,19,Strong Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59680,81,2016,42,Other,Male,14,Not Str Democrat,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
59681,82,2016,35,White,Female,14,Other Party,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59682,83,2016,33,White,Male,16,"Ind,Near Rep",3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59683,84,2016,44,White,Male,12,"Ind,Near Rep",1,TRUE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
59684,85,2016,41,White,Male,16,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59685,86,2016,52,White,Male,12,Strong Republican,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59687,88,2016,41,Other,Female,13,"Ind,Near Dem",1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
59688,89,2016,41,White,Female,12,"Ind,Near Dem",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59689,90,2016,68,White,Male,12,"Ind,Near Dem",3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
59691,92,2016,72,Black,Male,20,Not Str Democrat,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59693,94,2016,50,White,Male,16,"Ind,Near Dem",3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59694,95,2016,40,White,Male,17,"Ind,Near Dem",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59698,99,2016,33,Other,Male,20,Independent,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
59699,100,2016,27,White,Male,16,"Ind,Near Dem",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59700,101,2016,58,Black,Female,16,Not Str Democrat,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
59702,103,2016,66,White,Male,12,"Ind,Near Dem",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59703,104,2016,89,White,Female,12,"Ind,Near Dem",5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,FALSE
59704,105,2016,29,Other,Female,14,"Ind,Near Dem",1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
59705,106,2016,89,White,Female,8,Strong Democrat,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
59707,108,2016,52,White,Female,12,Strong Democrat,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
59708,109,2016,50,White,Male,11,Independent,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59709,110,2016,25,White,Female,16,Strong Republican,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59710,111,2016,37,White,Male,16,"Ind,Near Dem",1,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE
59711,112,2016,54,White,Female,16,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59715,116,2016,29,White,Female,17,Other Party,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59716,117,2016,75,White,Female,19,Not Str Democrat,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59718,119,2016,81,White,Male,13,Not Str Democrat,2,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59720,121,2016,55,White,Female,18,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59721,122,2016,52,White,Female,15,"Ind,Near Rep",5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59722,123,2016,33,White,Female,16,Other Party,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
59723,124,2016,56,White,Male,12,Not Str Republican,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59726,127,2016,49,White,Female,12,Not Str Democrat,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59727,128,2016,26,White,Male,16,Not Str Republican,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59729,130,2016,36,White,Male,20,Not Str Republican,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
59731,132,2016,27,Black,Female,16,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
59732,133,2016,60,Black,Female,14,Strong Democrat,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59733,134,2016,48,White,Male,12,Not Str Republican,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59734,135,2016,47,Black,Female,12,"Ind,Near Dem",5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59735,136,2016,36,White,Female,14,"Ind,Near Dem",1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59737,138,2016,64,White,Female,12,"Ind,Near Rep",1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
59738,139,2016,38,White,Female,16,Independent,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59739,140,2016,62,White,Male,12,Strong Republican,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
59740,141,2016,62,White,Female,16,Not Str Republican,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59741,142,2016,65,White,Female,14,Independent,3,FALSE,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59742,143,2016,60,White,Male,14,"Ind,Near Rep",4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59743,144,2016,47,White,Female,16,"Ind,Near Rep",9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59746,147,2016,43,White,Female,16,Not Str Democrat,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59749,150,2016,30,White,Male,16,"Ind,Near Dem",2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59750,151,2016,39,White,Male,18,Strong Democrat,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59753,154,2016,61,Other,Female,18,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
59754,155,2016,58,White,Male,12,"Ind,Near Dem",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59755,156,2016,31,White,Male,14,Not Str Democrat,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
59756,157,2016,52,Other,Female,16,Strong Democrat,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
59757,158,2016,46,White,Female,16,Strong Democrat,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
59759,160,2016,54,Other,Male,12,Independent,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
59761,162,2016,33,Other,Male,18,Not Str Democrat,4,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,FALSE
59762,163,2016,61,White,Female,12,Not Str Democrat,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
59763,164,2016,65,White,Female,NA,Strong Democrat,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
59765,166,2016,66,Other,Female,11,Strong Democrat,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
59766,167,2016,41,White,Female,12,Not Str Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
59768,169,2016,50,Black,Male,12,Strong Democrat,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59769,170,2016,75,Black,Male,14,Strong Democrat,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
59771,172,2016,27,White,Male,14,"Ind,Near Dem",3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
